This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Mon Nov 07 2016 16:20:27 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"carolinaquan","Breakdown 🎹🎹 https://t.co/um5AKom9Dd","Mon Nov 07 21:26:14 +0000 2016","Where dreams are real ","null","North Carolina, USA"
"AyyyeAlyssa","When you get a 100% on an assignment you had no clue what you were doing on when you turned it in 😂😂","Mon Nov 07 21:26:14 +0000 2016","Stafford, VA","null","College Park, GA"
"butterflyn2u","@everybuddha @Nysteveo2AOLcom @trekipopooli @Dowens8490  Apple doesn't fall far from the tree! Still think Trump kids r wholesome?","Mon Nov 07 21:26:14 +0000 2016","Oxford, GA","null","Georgia, USA"
"crystalph1lip","I tried being a vegetarian for like two days and I wanted to DIE, I love meat","Mon Nov 07 21:26:14 +0000 2016","null","null","Georgia, USA"
"CityofAtlJobs","Interested in a #job in #Atlanta, GA? This could be a great fit: https://t.co/TgAxIFw3vv #BusinessMgmt #Hiring","Mon Nov 07 21:26:16 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"fucktiva","Nigga dmed me like "What's your number? I took you to the strip club last month" 

I'm crying, nigga u ain't pay for me, chill.","Mon Nov 07 21:26:16 +0000 2016","Atlanta, GA","null","North Decatur, GA"
"JuanxATL","I'm in this smoke session &amp; this girl just said she voted for Donald Trump... my high just got blown. https://t.co/SeORmijTUb","Mon Nov 07 21:26:18 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"DonnyThompsonBB","@robbedpaul Thank you Nanette.","Mon Nov 07 21:26:18 +0000 2016","null","null","North Carolina, USA"
"CarolinaWx","Today's Records: Hi:61.7°F  Lo:39.9°F   Rain: Tdy:0"  Mo:0.01" Yr:46.99"  Wind(S/G): 1.32Mph/7.2Mph #ClaytonNC","Mon Nov 07 21:26:19 +0000 2016","Clayton, NC ","[object Object]","North Carolina, USA"
"cko48","TONIGHT 😋😋PULSE MONDAYS : MONDAYS ARE FUN😀 EARLY ARRIVAL🔑TONIGHT 🔑 📍FROM 7pm-10PM= HOOKAH… https://t.co/Q3hdv26ebw","Mon Nov 07 21:26:19 +0000 2016","null","[object Object]","Georgia, USA"
"_davidmason","I'm really trying to get my shit together","Mon Nov 07 21:26:21 +0000 2016","null","null","Georgia, USA"
"rogerhad","Donald Trump's unfit to lead a conga, let alone a nation.","Mon Nov 07 21:26:23 +0000 2016","null","null","Georgia, USA"
"annahtfordrick","independent ion need no advance","Mon Nov 07 21:26:24 +0000 2016","nc (งツ)ว  ","null","North Carolina, USA"
"RodTaggart","I'm glad GA has early voting. Tomorrow will be no sweat.","Mon Nov 07 21:26:26 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"katiee_gannon","All I can think about is hugging my squeeze. I miss my squeeze 💔","Mon Nov 07 21:26:27 +0000 2016","Greenville, NC","null","North Carolina, USA"
"tmj_ash_labor","Can you recommend anyone for this #job in #Hendersonville, NC? https://t.co/yZMaToEw4C #Labor #Hiring #CareerArc","Mon Nov 07 21:26:28 +0000 2016","Asheville, NC","[object Object]","North Carolina, USA"
"HolyApostlesNYC","With the help of these @thenyjl #volunteers our guests had a #fortifyingmeal to strengthen their day. #JuniorLeague https://t.co/nhtRbM9lB3","Mon Nov 07 21:26:29 +0000 2016","New York","null","Brookhaven, GA"
"Michael_Canty","Oh I read it sir... I read it","Mon Nov 07 21:26:30 +0000 2016","null","null","Georgia, USA"
"Heypag","@Normsmusic Ok. I'll read to find out what you're talking about. Clueless old mom here.","Mon Nov 07 21:26:31 +0000 2016","null","null","North Carolina, USA"
"loganmichanne_","@kaylafmccook ur not!!!!! Awh I miss you :((","Mon Nov 07 21:26:31 +0000 2016","null","null","Georgia, USA"
"PrettyHustlaa_","Much respect the OGs before me","Mon Nov 07 21:26:34 +0000 2016","Atlanta, GA","null","Georgia, USA"
"nineTeight","he cop me this wrist game, now it's just us at the Knicks game","Mon Nov 07 21:26:34 +0000 2016","dmv✈️the A ","null","Atlanta, GA"
"AngelFBarrett","💖👑💖Heading to the 🚗
I love you","Mon Nov 07 21:26:36 +0000 2016","null","null","North Carolina, USA"
"PhilEdwards_4","lol i couldn't stand boarding school🙃 https://t.co/4JFIYpaQQ0","Mon Nov 07 21:26:36 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"irlsweetroll","it's so weird that georgia is a swing state. 2016 is wild.","Mon Nov 07 21:26:36 +0000 2016","with ana probably","null","Atlanta, GA"
"DaleeHolder","it's really sad that snapchat only has hillary filters ....","Mon Nov 07 21:26:38 +0000 2016","null","null","Georgia, USA"
"biglew58","#Georgia #fall🍁 #NatureWalk @ Bethesda Park Lawrenceville Ga https://t.co/X7xPhUqDbf","Mon Nov 07 21:26:42 +0000 2016","Atlanta, GA","[object Object]","Georgia, USA"
"classybabe18","I can't wait to visit Michigan lol 😩","Mon Nov 07 21:26:45 +0000 2016","Lawrenceville, GA","null","Atlanta, GA"
"adtr_freak","@PrinceLeek omfg I would have quit","Mon Nov 07 21:26:45 +0000 2016","Greenville, NC","null","North Carolina, USA"
"aili_pitchford","me: I'm gonna get up &amp; put on make up &amp; be productive &amp; healthy 

also me: I just want to lay in bed eating chips &amp; looking like a potato","Mon Nov 07 21:26:45 +0000 2016","Kennesaw, Georgia","null","Marietta, GA"
"TheRealCatDyer","Great time at the Brazos Valley Comic Con with these ST peeps! https://t.co/OCz6f8xDNV","Mon Nov 07 21:26:45 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"chrissy_kreme10","@MrDespicable yay Phil!!!","Mon Nov 07 21:26:47 +0000 2016","In oppression","null","Georgia, USA"
"ATLsSongByrd","Y'all Listen To This! 💯💯💯 Dope Asf https://t.co/I7CVsSQjbn","Mon Nov 07 21:26:47 +0000 2016","Atlanta ","null","Georgia, USA"
"HotboyRerun","lol i wanna fw the friend but idk how she'd take it nor do i know how to approach her","Mon Nov 07 21:26:48 +0000 2016","Lovejoy, GA","null","Georgia, USA"
"YellowManPA","@MikeHales9 @fullygimmicked XL","Mon Nov 07 21:26:49 +0000 2016","null","null","Atlanta, GA"
"_DforDayy","Kill or be killed or get wet","Mon Nov 07 21:26:51 +0000 2016","darton college","null","Georgia, USA"
"CheetosAndHoes","All my days are cold without you, it's so perfect when I'm with you","Mon Nov 07 21:26:51 +0000 2016","Westside","null","Atlanta, GA"
"tmj_atl_acct","Can you recommend anyone for this #job in #Atlanta, GA? https://t.co/nVsC0PK3gO #Accounting #Hiring #CareerArc","Mon Nov 07 21:26:52 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"terifieldsatl","Every inch of you is perfect from the bottom to the top!!","Mon Nov 07 21:26:52 +0000 2016","Jonesboro, GA","null","Jonesboro, GA"
"MonarchPD","@Limeylizzie @Jassssssooon I wouldn't let that excuse of a human near my baby. Kid needs therapy for life now","Mon Nov 07 21:26:52 +0000 2016","Woodstock GA","null","Georgia, USA"
"brelexi","being in close quarters like....idk...on a train, is so worrisome when you know you're sick","Mon Nov 07 21:26:52 +0000 2016","gsu18 ","null","Atlanta, GA"
"BrIcrae","@WITN7 Bill Clinton was @ East Carolina today","Mon Nov 07 21:26:53 +0000 2016","Greenville, NC ☀️","null","North Carolina, USA"
"thomasaclark","@IGLevine FB once showed me an ad for Sabra hummus while I was eating Sabra hummus.","Mon Nov 07 21:26:54 +0000 2016","Atlanta, GA","null","Chamblee, GA"
"AdairLijane","Dropping this weekend if my engineer stop the fuck shit. 🐺🎋 https://t.co/TfwRODZZ73","Mon Nov 07 21:26:54 +0000 2016","Dekalb County ","null","Georgia, USA"
"SashaEats","Me too 🍷 #WineLifeMatters https://t.co/KnhgCCsO2i","Mon Nov 07 21:26:54 +0000 2016","Midtown Atlanta (or traveling)","null","Sandy Springs, GA"
"calvinmasterson","@GiantGooner The immigrant stuff was kinda crazy: someone was trying to take down Oxtoby supposedly. But it was more general rise of safe","Mon Nov 07 21:26:58 +0000 2016","Atlanta, Georgia","null","Atlanta, GA"
"NakaylaCamp","@ScottyJ_FMF4 @poundgame1 lmaoooooooooooo 😭","Mon Nov 07 21:27:01 +0000 2016","United States","null","Brookhaven, GA"
"stellarl0rd","😂😂😂😂😂😂😂😂😂😂 https://t.co/vNgZJj9yNj","Mon Nov 07 21:27:01 +0000 2016","Atlanta","null","Georgia, USA"
"Jennnawhitt","I don't like how the sun is going down at 4:30 😭","Mon Nov 07 21:27:02 +0000 2016","Small Town, USA. ","null","North Carolina, USA"
"jaidendosani13","That girl is a real mouth breather","Mon Nov 07 21:27:02 +0000 2016","null","null","Georgia, USA"
"bigpeachess","honestly, you can do anything to me. no matter how bad it is, i'll forgive you at one point..","Mon Nov 07 21:27:03 +0000 2016","Senoia, GA","null","Georgia, USA"
"ChrisSumlin","Thank you!! https://t.co/l48AnytJAP","Mon Nov 07 21:27:03 +0000 2016","Morehouse College","null","Atlanta, GA"
"Leandra_C_Lee","never knew love until this moment right here https://t.co/lazxR1eBW0","Mon Nov 07 21:27:05 +0000 2016","| uncw '19 |","null","North Carolina, USA"
"crystalph1lip","@ThomasSub12345 change your bio, it hurts my feelings, thanks","Mon Nov 07 21:27:06 +0000 2016","null","null","Georgia, USA"
"PrettyHustlaa_","Much respect to the OGs before me","Mon Nov 07 21:27:06 +0000 2016","Atlanta, GA","null","Georgia, USA"
"classybabe18","I'll be there next month 🤘🏽","Mon Nov 07 21:27:06 +0000 2016","Lawrenceville, GA","null","Atlanta, GA"
"TrillaryBlinton","Danielle and Shelby are doing pretty well. #BBOTT","Mon Nov 07 21:27:07 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"johnnyrawker","Yeah...so fuck airplanes forever, right? 😳 https://t.co/ME8heZcjG1","Mon Nov 07 21:27:07 +0000 2016","North Carolina/Florida","null","North Carolina, USA"
"T2G_CincoKilby","I can't do minimum wage ...","Mon Nov 07 21:27:09 +0000 2016","Atlanta, GA","null","Georgia, USA"
"GeminiShizzy_","Ya favorite Gemini ❤️🙏🏽❤️ https://t.co/hbkZS6D683","Mon Nov 07 21:27:09 +0000 2016","Atlanta, Ga","null","Belvedere Park, GA"
"_DforDayy","Is against them that's a mix match","Mon Nov 07 21:27:10 +0000 2016","darton college","null","Georgia, USA"
"___ratedK","Unfair https://t.co/vfCxpbFJFG","Mon Nov 07 21:27:10 +0000 2016","Orlando ✈️ Albany","null","Georgia, USA"
"tmj_atl_cosmo","Want to work at Ulta Beauty? We're #hiring in #PeachtreeCity, GA! Click for details: https://t.co/1xqV516dav #Job #Cosmetology #Jobs","Mon Nov 07 21:27:11 +0000 2016","Atlanta, GA","[object Object]","Peachtree City, GA"
"_thelettermm","Only because you left me on read. https://t.co/jLtoPyQKsr","Mon Nov 07 21:27:12 +0000 2016","Stone Mountain, GA ","null","Georgia, USA"
"RodTaggart","@Reeeeeeeeeese I'm laughing hysterically.","Mon Nov 07 21:27:12 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"DJ_BeeBee","Mexican food, chicken breast, grapes https://t.co/tfkmyiS0xB","Mon Nov 07 21:27:12 +0000 2016","null","null","Atlanta, GA"
"DaKidTonio","Just chilling with the homies RYDER &amp; @Holliwud_Babe #BoysJustWannaHaveFun https://t.co/EMyVmPWEk2","Mon Nov 07 21:27:12 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"calvinmasterson","@GiantGooner space/extension of PC culture during my time there","Mon Nov 07 21:27:15 +0000 2016","Atlanta, Georgia","null","Atlanta, GA"
"Lovindennyb","Oh New Lil Surprise Project 🙊👀
💰🌞 "Road Running" ✨🚘💨💸⛽️
Now Available On Spinrilla 🔌
ViLLELiFE The TRiLL LiFE 🎬… https://t.co/uzTAbS9VIs","Mon Nov 07 21:27:15 +0000 2016","RoadRunning ","null","North Carolina, USA"
"Braden__Gregory","I have one emotion.  And if you fuck with it God help you.","Mon Nov 07 21:27:15 +0000 2016","null","null","Georgia, USA"
"LaVitaDolceSV","Tomorrow! Join us to support @IFC_Carrboro! https://t.co/j4bXYfY9im","Mon Nov 07 21:27:16 +0000 2016","Southern Village, Chapel Hill","null","North Carolina, USA"
"jmj4life7","LOCK HER UP TOMORROW https://t.co/VHGMmXzbYv","Mon Nov 07 21:27:17 +0000 2016","usa","null","Georgia, USA"
"hannahhood23","sprinkle of jesus is where it's at yall https://t.co/m2Fs640tNs","Mon Nov 07 21:27:17 +0000 2016","null","null","Georgia, USA"
"AndrewWhaley2","$106 later and my phone is fixed 😵","Mon Nov 07 21:27:18 +0000 2016","Greenville, NC","null","North Carolina, USA"
"afwoodjr","@FNC_Ladies_Rule @JedediahBila @TheView That's my girl!! 👍👌👏😍","Mon Nov 07 21:27:20 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"tmj_clt_retail","Interested in a #job in #Grover, NC? This could be a great fit: https://t.co/FbQJEatRdN #Retail #Hiring #CareerArc","Mon Nov 07 21:27:21 +0000 2016","Charlotte, NC","[object Object]","North Carolina, USA"
"AtiaKnatori_","@ChefTheThird he","Mon Nov 07 21:27:23 +0000 2016","atlanta ","null","Atlanta, GA"
"cakesbylameeka","Judah us teaching us about grapes and we study the wine tip sheets! Thank you everyone for… https://t.co/b1MbOU1q4r","Mon Nov 07 21:27:23 +0000 2016","Atlanta GA ","[object Object]","Forest Park, GA"
"Sunkist1950","@rlynn023 Dorton Arena","Mon Nov 07 21:27:24 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"_DforDayy","I know that you niggas not wit da shit","Mon Nov 07 21:27:26 +0000 2016","darton college","null","Georgia, USA"
"happily_his_mrs","@krisssssstinaaa here it is https://t.co/n3v1B6nRrN","Mon Nov 07 21:27:25 +0000 2016","Macon, Ga","[object Object]","Georgia, USA"
"MonarchPD","And women with brains. https://t.co/9QUaCeQcDR","Mon Nov 07 21:27:27 +0000 2016","Woodstock GA","null","Georgia, USA"
"___ratedK","I guess it depends on the situation. https://t.co/332m6vLQd4","Mon Nov 07 21:27:28 +0000 2016","Orlando ✈️ Albany","null","Georgia, USA"
"zach_prosba","@GaudetDillon I think Steelers won cause they're desperate. Cowboys are so good, but it's in Pittsburgh is the difference","Mon Nov 07 21:27:29 +0000 2016","Marietta, GA ","null","Georgia, USA"
"UmWeNotFriends","@almightyjb__ 😂😂 nah but a little @ here and there wouldn't hurt","Mon Nov 07 21:27:31 +0000 2016","Tallahassee, FL","null","Georgia, USA"
"hoop_tilidie","@BiancaAdelaRose I gotta get that off my 5c","Mon Nov 07 21:27:31 +0000 2016","In Da Trenchez","null","Atlanta, GA"
"DJ_BeeBee","Hennessy https://t.co/kirbvinRPg","Mon Nov 07 21:27:32 +0000 2016","null","null","Atlanta, GA"
"StephonFerguson","@Ctr4CHR link not working... https://t.co/Z6MBygot07","Mon Nov 07 21:27:35 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"I_Stay_Ballin23","Hardball one of my favorite movies✊🏻","Mon Nov 07 21:27:36 +0000 2016","9⃣1⃣9⃣","null","North Carolina, USA"
"jmj4life7","No new news https://t.co/ojmGHywLGx","Mon Nov 07 21:27:38 +0000 2016","usa","null","Georgia, USA"
"stellarl0rd","LMFAOOOOOOOOOOOO https://t.co/RUFvH0wz0x","Mon Nov 07 21:27:38 +0000 2016","Atlanta","null","Georgia, USA"
"_VerifyMyBeauty","I'm just going through it and I'm tired man 😔😖","Mon Nov 07 21:27:40 +0000 2016","Conyers, GA","null","Georgia, USA"
"PamnyeNye","@bigpharma and @Hillary are at odds Don't be fooled  #DRAINTHESWAMP advertizing opposing #obamacre We must vote aga… https://t.co/oFgLU6A5yR","Mon Nov 07 21:27:40 +0000 2016","Greenville NC USA","null","North Carolina, USA"
"spanishzac","@trvpgodcecily I replied w "karma work fast than a mf!!"","Mon Nov 07 21:27:41 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"stellaluuuna","this though https://t.co/7sJatBHVFC","Mon Nov 07 21:27:42 +0000 2016","null","null","Atlanta, GA"
"AtiaKnatori_","@ChefTheThird happy birthday trey! 🎉☺️","Mon Nov 07 21:27:43 +0000 2016","atlanta ","null","Atlanta, GA"
"Alexciaaa_25","Preach Calvin 👏🏾 lol https://t.co/7aLjpzPje3","Mon Nov 07 21:27:44 +0000 2016","2-6 | 336 | 252","null","North Carolina, USA"
"Give_GOD_110","The Cattttt😂😂😂😭😭 https://t.co/t0HTuEjVxc","Mon Nov 07 21:27:45 +0000 2016","Conyers, GA","null","Georgia, USA"
"SinBinPhantoms","@StephaliciousD In my opinion, affirmative. I'd put Morin aherad of him, could probably handle a bottom pair cup of coffee @collin","Mon Nov 07 21:27:45 +0000 2016","Atlanta, GA","null","Georgia, USA"
"haleymorton03","Willows school had a fake voting today and she said trump won😂","Mon Nov 07 21:27:46 +0000 2016","Castle Hayne, NC","null","North Carolina, USA"
"CarterrLeighh","HELL YAS MEREDITH https://t.co/y9jSP72fqB","Mon Nov 07 21:27:46 +0000 2016","34.2111° N, 77.7986° W ","null","North Carolina, USA"
"adxnxs","your body &gt;&gt;&gt; https://t.co/vdtaK1QaXW","Mon Nov 07 21:27:47 +0000 2016","kennesaw","null","Georgia, USA"
"_officialfrank","#claytonnotcolumbus #claytonstate https://t.co/fn7He2zxxR","Mon Nov 07 21:27:50 +0000 2016","College Park, GA","null","Morrow, GA"
"OfficialKodaq","Doing this paper. And this song is SUPER wavy.","Mon Nov 07 21:27:51 +0000 2016","Daqlanta","null","Atlanta, GA"
"official_one","https://t.co/MKvhnwWCA5","Mon Nov 07 21:27:51 +0000 2016","Atlanta, Bmore, NY","null","Atlanta, GA"
"crystalph1lip","Every time I leave lab, I feel like my brain is going to split in half. Sniffing chemicals for two hours is horrible.","Mon Nov 07 21:27:54 +0000 2016","null","null","Georgia, USA"
"KaughtOnTee_","😏💕 https://t.co/hg6oxYD450","Mon Nov 07 21:27:54 +0000 2016","@_lovelyleilanii","null","North Carolina, USA"
"kjunae_","wtf I'm suppose to fall in love w/ you? I should've never even fwu","Mon Nov 07 21:27:59 +0000 2016","ATL","null","Smyrna, GA"
"kelseynoel32","Putting 110% into someone who gives you 1% is a sad thing","Mon Nov 07 21:28:00 +0000 2016","cloud 9","null","Georgia, USA"
"hoop_tilidie","@KayCoola same asf idk y I do it to myself","Mon Nov 07 21:28:01 +0000 2016","In Da Trenchez","null","Atlanta, GA"
"TR3YHELLAGOOD","You On That Nut Shit. https://t.co/k0JFAJJHxp","Mon Nov 07 21:28:03 +0000 2016","null","null","Lithia Springs, GA"
"N_lillypad","One thing Florida fans know for sure is that Del Rio won't be the QB next season","Mon Nov 07 21:28:06 +0000 2016","null","null","North Carolina, USA"
"I_Stay_Ballin23","I hope this bud light warm me up for the night 🍻😝","Mon Nov 07 21:28:07 +0000 2016","9⃣1⃣9⃣","null","North Carolina, USA"
"BillWMedia","@BradyBacon - First, Second, Third and Fourth at Western World! https://t.co/Y3E5iA5I1K @JFM_Racing @hoffmanracing https://t.co/Dr8Va3Ihmg","Mon Nov 07 21:28:10 +0000 2016","Iowa","null","Georgia, USA"
"_DforDayy","I wonder who really fuck wit me 🤔","Mon Nov 07 21:28:11 +0000 2016","darton college","null","Georgia, USA"
"MiaaEliz","@jayjay_boyce @Kasey_Nichole7 december 4th","Mon Nov 07 21:28:12 +0000 2016","wilmington, NC","null","North Carolina, USA"
"tmj_GA_transp","Interested in a #job in #Albany, GA? This could be a great fit: https://t.co/1e4YSOyHDK #Transportation #Hiring #CareerArc","Mon Nov 07 21:28:15 +0000 2016","Georgia","[object Object]","Georgia, USA"
"mvria__","@christian_5998 shut up","Mon Nov 07 21:28:15 +0000 2016","Kinston, NC","null","North Carolina, USA"
"CortneyLacy","Yessssssss! Working on getting some extra Christmas Cash!!! https://t.co/dfHKHBWEWL","Mon Nov 07 21:28:15 +0000 2016","North Carolina","null","North Carolina, USA"
"Jovibess","I screamed 😂😂😂 https://t.co/FxO59O3j76","Mon Nov 07 21:28:16 +0000 2016","null","null","Georgia, USA"
"DuncanBRoss","Metro so versatile","Mon Nov 07 21:28:16 +0000 2016","The Block","null","North Carolina, USA"
"DJJBMONEY86","Friday!! #onfirefridays ...Ladies free till 11pm...$5 Drinks/Dances/Wings.(( $10 Entry))..Hosted… https://t.co/B35yy1IODX","Mon Nov 07 21:28:17 +0000 2016","ATL,GA","[object Object]","Scottdale, GA"
"happily_his_mrs","@krisssssstinaaa alright","Mon Nov 07 21:28:18 +0000 2016","Macon, Ga","[object Object]","Georgia, USA"
"ssbot","Nameless Sighting: Stone Mountain, Georgia/ Jay's Place II https://t.co/1UC75CbKHj","Mon Nov 07 21:28:18 +0000 2016","Everywhere celebs are","[object Object]","Georgia, USA"
"callmekatiah","My sister is honestly one of my biggest supporters, and hardest critics, I love my baby, she's the GOAT.","Mon Nov 07 21:28:20 +0000 2016","Madam President of CWOE ❤️","null","Georgia, USA"
"adtr_freak","Ready for this day to be over!","Mon Nov 07 21:28:20 +0000 2016","Greenville, NC","null","North Carolina, USA"
"JuanxATL","I had to just leave bruh on God, cause I'm pissed af this dumbass girl just blew my high like that fr.","Mon Nov 07 21:28:20 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"bushwheat","My spirit animal 🐍 https://t.co/1aeQC5d1pP","Mon Nov 07 21:28:20 +0000 2016","Huntsville, AL","null","Georgia, USA"
"celusw_","@stepmomLen Datway 😂","Mon Nov 07 21:28:26 +0000 2016","null","null","Conyers, GA"
"tmj_atl_sales","We're #hiring! Read about our latest #job opening here: Regional Planning Consultant - Atlanta, Buckhead - https://t.co/4gt7m0wk0q #Sales","Mon Nov 07 21:28:26 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"DFadiora","My brother pray o before una go elect racist https://t.co/RdbDz3C0Vk","Mon Nov 07 21:28:26 +0000 2016","Riverdale, GA","null","Riverdale, GA"
"Sylviacaruso","@JayCaruso 😳","Mon Nov 07 21:28:30 +0000 2016","Kennesaw, GA","null","Georgia, USA"
"rj_roscoe","Mind been somewhere else lately 😴","Mon Nov 07 21:28:34 +0000 2016","in the lab or studying ","null","Georgia, USA"
"LolitaMRichards","@mrsnasirjones Oh a hood rat section 8! I'm scared! I'm scared!🤔🤔🙄🙄#Black4Trump","Mon Nov 07 21:28:34 +0000 2016","null","null","Georgia, USA"
"T2G_CincoKilby","Never made a move unless I was certain !","Mon Nov 07 21:28:35 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Draffutt","I'm at @FoodLion Grocery Store in Pikeville, NC https://t.co/oGA7tByE8T","Mon Nov 07 21:28:39 +0000 2016","North Carolina","[object Object]","North Carolina, USA"
"ryannelisee","Red Hot Chili Peppers are coming to ATL in April and The Weeknd is coming back in May so I'm gonna be poor af this spring","Mon Nov 07 21:28:39 +0000 2016","Georgia, USA","null","Georgia, USA"
"ExrjmcCarr","#Hind-#sight, may it not be, what brings us into a gloomy light. A decline of the bright &amp; the beginning of, a string of dark, bismal nights","Mon Nov 07 21:28:41 +0000 2016","Fayetteville, Georgia","null","Georgia, USA"
"brandonhhs4","@GeneralCuddles nawww I wanted to yell out "You just got knocked the fuck out" but I was too busy laughing my ass off","Mon Nov 07 21:28:43 +0000 2016","Ringgold, GA","null","Georgia, USA"
"crybabymya","this came with some other things ❤️ https://t.co/aUwX75JhCd","Mon Nov 07 21:28:43 +0000 2016","somewhere in georgia","null","Georgia, USA"
"50th_President","@T_FisherKing @smoothkobra @18major That not answering the question.
How is that tweet racist?","Mon Nov 07 21:28:44 +0000 2016","Za Wārudo","null","Georgia, USA"
"classybabe18","he know something lol 🤘🏾 https://t.co/b5Y4AvSO5f","Mon Nov 07 21:28:44 +0000 2016","Lawrenceville, GA","null","Atlanta, GA"
"TexacoLay","Everrrr🙅🏽 https://t.co/4wC31UPW2Q","Mon Nov 07 21:28:45 +0000 2016","Greenbriar, Atlanta","null","Georgia, USA"
"Alissa57brack","Corn maze anyone??","Mon Nov 07 21:28:45 +0000 2016","Georgia, USA","null","Georgia, USA"
"PrettyHustlaa_","Fuxk round and get wet out this bitch, watch where you hang 😉","Mon Nov 07 21:28:46 +0000 2016","Atlanta, GA","null","Georgia, USA"
"princess_ke20","Jamere @____jamere","Mon Nov 07 21:28:47 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"GiovanniSTriana","Will the silent majority make a difference? https://t.co/Xrtz6Y7uLB","Mon Nov 07 21:28:49 +0000 2016","Down East, NC","null","North Carolina, USA"
"tmj_atl_health","Interested in a #job in #Fayetteville, GA? This could be a great fit: https://t.co/H3pv5R9nUQ #BenefitsCoordinator #Hiring #CareerArc","Mon Nov 07 21:28:50 +0000 2016","Atlanta, GA","[object Object]","Fayetteville, GA"
"ImJust_Kayy","lowkey want new people to text.","Mon Nov 07 21:28:51 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ashleyedavis","@ashleyedavis @CloydRivers","Mon Nov 07 21:28:52 +0000 2016","Harris County, GA","null","Georgia, USA"
"s_elaine503","@_imsodunn Please stop","Mon Nov 07 21:28:53 +0000 2016","NC | Thrill Billy","null","North Carolina, USA"
"hardlybjorking","Happy birthday Joni. Glad to have you around for another year.","Mon Nov 07 21:28:53 +0000 2016","Ringgold, GA","null","Georgia, USA"
"JeremiahWhiteh5","@JaNijaGreen lol dead asf","Mon Nov 07 21:28:54 +0000 2016","The U","null","Georgia, USA"
"KathleenKalk","@bite4size I'm all up on personality tests though. Zings was my jam.","Mon Nov 07 21:28:54 +0000 2016","Atlanta","null","Atlanta, GA"
"thelilnan","oh i guess i should look up a streaming link for that movie then whoops lmao","Mon Nov 07 21:28:55 +0000 2016","Atlanta","null","Marietta, GA"
"marygraceshaw","Tonight at 5 and 6 on @13wmaznews I will have the latest on the Peach County Deputy shooting investigation","Mon Nov 07 21:28:55 +0000 2016","null","null","Georgia, USA"
"rebecca_mohan","i've never been so depressed in my life 😞","Mon Nov 07 21:28:57 +0000 2016","Atlanta","null","Georgia, USA"
"afwoodjr","@Alyssa_Milano If it was up to Killary she'd have sold your kids body parts","Mon Nov 07 21:28:57 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"AshtonGoff13","No one in my life will ever be as excited to see me as my dog is when I get home from work","Mon Nov 07 21:28:57 +0000 2016","Thomasville, GA","null","Georgia, USA"
"KrissiScribbles","I do that as well. Often I notice people won't RT trash but will lol at it and assume no one notices. We still see you. 🤗","Mon Nov 07 21:28:57 +0000 2016","Atlanta, GA","null","Georgia, USA"
"jmj4life7","U can't count https://t.co/5GfxUQyiXE","Mon Nov 07 21:28:57 +0000 2016","usa","null","Georgia, USA"
"mvria__","@christian_5998 drop kick this pussy BOI","Mon Nov 07 21:28:58 +0000 2016","Kinston, NC","null","North Carolina, USA"
"zotyson1","WARNING 🚫- Not playing with anyone this year , ANYONE 😡 @ Cape Fear… https://t.co/kC4iWlaRGU","Mon Nov 07 21:28:59 +0000 2016","wilimington nc","[object Object]","North Carolina, USA"
"ddouvilleGAMING","@hamishbode how long has it been?  Still waiting on my kiwi video","Mon Nov 07 21:28:59 +0000 2016","null","null","Atlanta, GA"
"zaynice3","@traynic39 😂","Mon Nov 07 21:28:59 +0000 2016","South Jersey to Atlanta","null","Atlanta, GA"
"ATLsSongByrd","I Be At Work Dead Ass Cutting Jokes 😂My Manager Is My Club Buddy...
How Convenient. 😏 I Do What I'm Asked Tho","Mon Nov 07 21:29:00 +0000 2016","Atlanta ","null","Georgia, USA"
"jboogie111800","Niggas really not touching me on Fifa","Mon Nov 07 21:29:00 +0000 2016","ATL","null","Marietta, GA"
"LennyDutton","We Happy Few – the indie game about Britain that couldn't be more relevant https://t.co/OzktMeHccM @JonesATLife","Mon Nov 07 21:29:04 +0000 2016","Atlanta, GA","null","Atlanta, GA"
