This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Thu Nov 03 2016 21:09:07 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"craveme_liyah","DAMN","Fri Nov 04 01:12:47 +0000 2016","longlivedee❤️","null","Georgia, USA"
"gingeritisss___","Some people trust me waaaaayyyy too much with certain things.","Fri Nov 04 01:12:49 +0000 2016","Georgia, USA","null","Georgia, USA"
"PlayboiMason","You gotta catch that bro lmao","Fri Nov 04 01:12:49 +0000 2016","null","null","Georgia, USA"
"oliviaadunnn13","friends can break your heart too","Fri Nov 04 01:12:49 +0000 2016","null","null","Georgia, USA"
"_xjadaaa","I deadass be spazzing like fuck","Fri Nov 04 01:12:50 +0000 2016","null","null","Georgia, USA"
"praisenya","when you're at peace with yourself is when you're tested the most...","Fri Nov 04 01:12:50 +0000 2016","null","null","Georgia, USA"
"AtlantaBeerSnob","I think Perkins caught that ball 3 times","Fri Nov 04 01:12:50 +0000 2016","Atlanta, GA","null","Georgia, USA"
"richestkay","Everybody fake","Fri Nov 04 01:12:51 +0000 2016","null","null","Snellville, GA"
"ErinCid","ta- you're so funny omg i love you man","Fri Nov 04 01:12:51 +0000 2016","ga","null","Georgia, USA"
"CandaceHowze","#Pitch is a really good show, I'm pleasantly surprised","Fri Nov 04 01:12:52 +0000 2016","Knocking on Doors","null","North Carolina, USA"
"toniwoniii","baby i know what do , baby i know what to do ❣️","Fri Nov 04 01:12:52 +0000 2016","null","null","Georgia, USA"
"PaulDouglasHale","#Election2016 Host Blockedby #Facebook #Zuckerberg Media Zero Good Sam Emory Grady Refused HCL Poison #BostonStrong… https://t.co/NevAIDFB6Q","Fri Nov 04 01:12:52 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"tenXdouble","im just waiting..im tired of being the bigger person","Fri Nov 04 01:12:53 +0000 2016","Atlanna","null","College Park, GA"
"lacedboutique1","Size 10 Price $200 DS. #kicks #customadidas #ic3ysole #huarache #customdope #jordan #jordans… https://t.co/0x2meMR4z5","Fri Nov 04 01:12:54 +0000 2016","301 Evans st. Greenville, NC","[object Object]","North Carolina, USA"
"TiffyPaynee","Luv when people text you just to get details about something!!","Fri Nov 04 01:12:54 +0000 2016","null","null","Georgia, USA"
"OfficialKodaq","CUT PERKINS NOW","Fri Nov 04 01:12:54 +0000 2016","Daqlanta","null","Georgia, USA"
"Shawn88Wayne","@neishneishh yet one is a compliment","Fri Nov 04 01:12:54 +0000 2016","Atlanta, GA","null","College Park, GA"
"Random_Bridget","I saw someone share this on Facebook. I can't figure out complex mods so I think your kids should be safe.(Also lol)
https://t.co/BtKOFsLXwL","Fri Nov 04 01:12:55 +0000 2016","Atlanta, GA","null","Georgia, USA"
"SadaqasadaqaX","@HDoctor360 @VPbyDesign @AllNiteRadio nope...just linking people to people","Fri Nov 04 01:12:56 +0000 2016","Atlanta, GA","null","Georgia, USA"
"johnwilliams713","Who the fuck is #82","Fri Nov 04 01:12:56 +0000 2016","Atlanta, GA (33.778611,-84.391","null","Georgia, USA"
"Jamake0602","Gotta catch that Perkins! Gotta catch that damn ball bro. https://t.co/biQ1p73GPx","Fri Nov 04 01:12:56 +0000 2016","Atlanta, GA","null","Forest Park, GA"
"MarleyFoPrez","Is so dope 🔥🔥🔥🔥 #MannequinChallenge","Fri Nov 04 01:12:57 +0000 2016","Georgia, USA","null","Georgia, USA"
"RebelWallyWorld","Cmon rookie 🙄","Fri Nov 04 01:12:57 +0000 2016","null","null","Atlanta, GA"
"jordanl1123","That was a TD 😂","Fri Nov 04 01:12:58 +0000 2016","Somewhere in Georgia","null","Georgia, USA"
"ceayscue","Yes I am now 16. Yes I am having a celebratory slumber party with my mom tonight. Yes I have slumber parties with mom very often.","Fri Nov 04 01:12:58 +0000 2016","null","null","Georgia, USA"
"KenzyRayne","Oh geez 😂😂 i love y'all and your and your crazy butt workouts https://t.co/NWJIKj76gA","Fri Nov 04 01:12:58 +0000 2016","nc. ","null","North Carolina, USA"
"paradisekayy","@Jasminemakayla_ and if i give it to you , promise you wont tell nobody💋","Fri Nov 04 01:12:59 +0000 2016","null","null","Stone Mountain, GA"
"MarkZinno","I'm sorry, but that ball has to be caught. Got both hands on it ... twice. #Falcons","Fri Nov 04 01:12:59 +0000 2016","Atlanta,GA","null","Smyrna, GA"
"SleepytheJoker","Perkins what THE HELL","Fri Nov 04 01:13:00 +0000 2016","null","null","Georgia, USA"
"yebalnik","@Sensata2014 Who let you out of your cage today?  LOL @MELANIATRUMP @dobiedoos","Fri Nov 04 01:13:00 +0000 2016","null","null","North Carolina, USA"
"PrototypeCeNa","I feel like I can conquer anything rn","Fri Nov 04 01:13:01 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Palac3__","@linocalvin_ it's not even about the brand it's about being COZY my Dude","Fri Nov 04 01:13:02 +0000 2016","CHI✈️ATL","null","Atlanta, GA"
"ScottMcDonald3","@TScottBrave @dawnsnarks @TonySolo @LeMyrn @Passiko I don't know https://t.co/fHSmDfjkFZ","Fri Nov 04 01:13:03 +0000 2016","Georgia","null","Georgia, USA"
"Jaleesa_Nicole","A decision has been made that the EC Christmas CD will only feature songs by black artists....","Fri Nov 04 01:13:04 +0000 2016","GEORGIA","null","Georgia, USA"
"sydneeeyyyyy","For once, I'm really enjoying writing a paper","Fri Nov 04 01:13:04 +0000 2016","null","null","North Carolina, USA"
"Ch3apSk8_Baws","RT @Litlo_: https://t.co/LsVCWwm1gz(😍😍😍😍😍","Fri Nov 04 01:13:05 +0000 2016","Karthage","[object Object]","North Carolina, USA"
"JayBrad32","Ok #82","Fri Nov 04 01:13:05 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"BDOGG_5","Who is 82? I want him outta here now lmfao","Fri Nov 04 01:13:05 +0000 2016","Calhoun,Georgia ","null","Georgia, USA"
"yasmine_miaa","" I'm lost without a cause 
     After giving it my all "","Fri Nov 04 01:13:06 +0000 2016","Ellabell, GA","null","Georgia, USA"
"ParadigmPres","@WesSmith62 @AirMunro @amashby @MarioCFulco @oppy8107 Solid smoke! 👍😎","Fri Nov 04 01:13:06 +0000 2016","Norcross, Gwinnett, Georgia","null","Georgia, USA"
"ravodathird","who the hell is this bum???","Fri Nov 04 01:13:07 +0000 2016","8/4 12/24 ","null","Georgia, USA"
"christeenaaaaj","Find me a man by Toni Braxton gets me in my feelings😤😩","Fri Nov 04 01:13:07 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"TamaraTattles","@Bigbrother333Bb @mohiclaire  hashtags are fine but when you type @ and the person's twitter handle it goes to them personally.","Fri Nov 04 01:13:08 +0000 2016","The ATL","null","Georgia, USA"
"HartmarkCabinet","Chicken wire cabinets ~ how do you feel about this look? #JennyWolfInteriors. https://t.co/sZmH5TtF2T","Fri Nov 04 01:13:07 +0000 2016","Mira Loma, CA","null","Georgia, USA"
"yeaitsadaj","guess I'm not important anymore .","Fri Nov 04 01:13:08 +0000 2016","null","null","Irondale, GA"
"Shotgun_Loco","Who df is dis nigga ‼️","Fri Nov 04 01:13:08 +0000 2016","Grove Street ✅","null","Georgia, USA"
"IloveMikes__","Now he fucked up again getting crossed by kyrie lmfaoo","Fri Nov 04 01:13:08 +0000 2016","Chicago ✈ Atlanta ","null","Georgia, USA"
"acirino15","Why does this look like @matiassena07 https://t.co/2aLWo5q9Yx","Fri Nov 04 01:13:08 +0000 2016","null","null","North Carolina, USA"
"LoLoTheSnob","Lmao https://t.co/s0cjalywLu","Fri Nov 04 01:13:09 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"MisterPulaski","My boy Mo D would've snagged that.","Fri Nov 04 01:13:11 +0000 2016","Hell if I know ","null","Georgia, USA"
"iamSlimMac","My kid(s) will be into football 😈","Fri Nov 04 01:13:11 +0000 2016","Mooresville, NC","null","North Carolina, USA"
"lvucich","Day one at States is in the books! #USTACombo #weplay @ Althea… https://t.co/8CBM5dJlsc","Fri Nov 04 01:13:12 +0000 2016","null","[object Object]","North Carolina, USA"
"zionthenigerian","BRUH we got to have those easy ones","Fri Nov 04 01:13:13 +0000 2016","ATL","null","Atlanta, GA"
"I_LMichelle","@_KiddieGirl Ohhhhh Tragic 😪 Someone Could Help With That 😂","Fri Nov 04 01:13:13 +0000 2016","Conyers, GA","null","Georgia, USA"
"l3xtraordinary","I'm so obsessed w drag queens","Fri Nov 04 01:13:14 +0000 2016","null","null","North Carolina, USA"
"BaileyBristoww","Kodak gets out of jail on my birthday TURN TF UP🤑","Fri Nov 04 01:13:15 +0000 2016","Statesboro, GA","null","Georgia, USA"
"crinaaaack2","Damn Perkins , how you drop that #falcons","Fri Nov 04 01:13:15 +0000 2016","College Park, GA","null","Georgia, USA"
"crashmattb","Oh Perkins","Fri Nov 04 01:13:16 +0000 2016","Marietta, GA","null","Marietta, GA"
"_yookp","https://t.co/jffZhgKkrg","Fri Nov 04 01:13:16 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"shakirspirit","@saifwai300 lol why would you retweet that?","Fri Nov 04 01:13:17 +0000 2016","holy world","null","East Point, GA"
"GOOD_VIBES04","18+ 🙄 https://t.co/w2cQlRBzD9","Fri Nov 04 01:13:17 +0000 2016","706/334✈️","null","Georgia, USA"
"bestifkept1","It was like Inception on Molly.. and reminded me of the first Iron Man. I'm totally seeing this… https://t.co/0b9sufhP59","Fri Nov 04 01:13:17 +0000 2016","Wherever you're not..","[object Object]","Georgia, USA"
"austinwantsyou","Come on man you gotta catch that you wide open","Fri Nov 04 01:13:18 +0000 2016","Atlanta, GA","null","Georgia, USA"
"SleepytheJoker","Oh and who the hell is perkins???","Fri Nov 04 01:13:18 +0000 2016","null","null","Georgia, USA"
"MarkZinno","@randymac81 You would have ...","Fri Nov 04 01:13:19 +0000 2016","Atlanta,GA","null","Smyrna, GA"
"Goodgirlauto","Gospel while doing my school work is so encouraging 🙌🏾","Fri Nov 04 01:13:20 +0000 2016","null","null","Atlanta, GA"
"NovozymesJobs","This #job might be a great fit for you: Senior Scientist – Technical Service Household Care, North America -… https://t.co/20OfM39JHp","Fri Nov 04 01:13:20 +0000 2016","null","[object Object]","North Carolina, USA"
"lifeasrod","82 a bum lmao","Fri Nov 04 01:13:21 +0000 2016","GaState","null","Redan, GA"
"ImpressionistQ","@darfucius Actually Guardians was better. I retract","Fri Nov 04 01:13:21 +0000 2016","Chasing Jesus Pieces","null","Brookhaven, GA"
"_avaparker","I said it once &amp; I'll say it again, I'll kiss Omar Epps RIGHT on the mouf","Fri Nov 04 01:13:21 +0000 2016","Krypton","null","Georgia, USA"
"jmeninja","@whoisrico @TedTarver I might need that in my life","Fri Nov 04 01:13:22 +0000 2016","null","null","Scottdale, GA"
"ShutUpKee","y'all gotta stop worrying bout folks who not worried about y'all 🗣","Fri Nov 04 01:13:22 +0000 2016","null","null","Georgia, USA"
"MarleyFoPrez","@PhlyEspo really is, but at least they're trying.","Fri Nov 04 01:13:22 +0000 2016","Georgia, USA","null","Georgia, USA"
"kingshy_x","I got presales 🤗","Fri Nov 04 01:13:24 +0000 2016","Dramatown, NC ","null","North Carolina, USA"
"nataliefincher","I just wanna love your memory","Fri Nov 04 01:13:26 +0000 2016","cedartown ga","null","Georgia, USA"
"ErinCid","pm- hey love let's catch up!!","Fri Nov 04 01:13:26 +0000 2016","ga","null","Georgia, USA"
"CornOnTheKaba","@DezBryant did Perkins make that catch?","Fri Nov 04 01:13:26 +0000 2016","Atlanta","null","Georgia, USA"
"reylessness","Lmao boring af 🙋🏽 https://t.co/2aTFQXqY9g","Fri Nov 04 01:13:27 +0000 2016","202","null","Atlanta, GA"
"adxnxs","bruh our defense already forced two turnovers tonight 😳","Fri Nov 04 01:13:29 +0000 2016","kennesaw ","null","Georgia, USA"
"success1st_","ITS A FOOTBALL DUDE CATCH IT","Fri Nov 04 01:13:29 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"andre2joseph","Kyrie almost caught JB👀","Fri Nov 04 01:13:29 +0000 2016","null","null","Georgia, USA"
"Infomedia24hrs","#REVISTAS 🇲🇽 #ESQUIRE Noviembre 2016 PDF https://t.co/pZtXSP5oY0       -#JuevesIntratable  #JuevesDeGanarSeguidores… https://t.co/qoJBZ5E6eQ","Fri Nov 04 01:13:30 +0000 2016","Buenos Aires - Argentina","null","Carolina del Norte, USA"
"shaygreys6","@PattiMurin well they will have to wait. No matter how cute they are. #ChicagoMed","Fri Nov 04 01:13:32 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"TDaddy_","Kyrie and Bron are abusing Jaylen Brown 😂😂😂","Fri Nov 04 01:13:32 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"electrakelz","Remember when lohanthony followed my Gaga fp on insta for 3 days in 2013? Legendary

#LohanthonyIsOverParty","Fri Nov 04 01:13:32 +0000 2016","Marietta, GA","null","Georgia, USA"
"_yookp","@torylanez https://t.co/wrYhaUfwjl","Fri Nov 04 01:13:32 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"alexis_bly","@GGRobinson hey","Fri Nov 04 01:13:32 +0000 2016","404","null","Georgia, USA"
"I_LMichelle","🙄🙄🙄 https://t.co/ml9qRckWLh","Fri Nov 04 01:13:33 +0000 2016","Conyers, GA","null","Georgia, USA"
"morgs_96","@morgs_96 second thought, Victoria secret gift cards being accepted as well 😇😇","Fri Nov 04 01:13:33 +0000 2016","null","null","North Carolina, USA"
"dretlh","Trying to get out sweet baby to eat anything + everything. #lovethisgirl @ East Village Park https://t.co/0Ni6boo74o","Fri Nov 04 01:13:33 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"trebor_219","@HeadlessDildo @tmj8519 Omg that gif!!!!! Lmao 😆😆😆😆😆","Fri Nov 04 01:13:34 +0000 2016","Georgia, USA","null","Marietta, GA"
"bmischelle","Tonight and last Thursday I was not that impressed with Grey's Anatomy! And I hate that because I am a super fan!","Fri Nov 04 01:13:37 +0000 2016","null","null","North Carolina, USA"
"allsportsfan24","@RichPerloff @CoachJim4UM is an awesome coach. One of my favorites in the country.","Fri Nov 04 01:13:38 +0000 2016","Waynesville North Carolina","null","North Carolina, USA"
"GOOD_VIBES04","A lot . Some on the low https://t.co/mK87pBxBvh","Fri Nov 04 01:13:38 +0000 2016","706/334✈️","null","Georgia, USA"
"Ch3apSk8_Baws","RT @baileyclick_: so bad at captions https://t.co/LXk5a1OjPW","Fri Nov 04 01:13:39 +0000 2016","Karthage","[object Object]","North Carolina, USA"
"brenbrennn","@MikailiAbdullah I need get like you 😂 but it's hard going without a haircut","Fri Nov 04 01:13:39 +0000 2016","CHI✈️ATL","null","Atlanta, GA"
"molldawg16","trav has wiped my tears away so many times, if it wasn't for him i wouldn't be here","Fri Nov 04 01:13:39 +0000 2016","proud kitty mommy","null","Georgia, USA"
"lokaoir","@kaelaamarieee me, all the time","Fri Nov 04 01:13:40 +0000 2016","null","null","Atlanta, GA"
"ravodathird","put tiololololol in my nigga","Fri Nov 04 01:13:41 +0000 2016","8/4 12/24 ","null","Georgia, USA"
"Cappuccinomeeks","Recorded live October 30, 2016 @ Dirty Blanket Studios, Marietta, GA / https://t.co/qIzBDYx2IZ /… https://t.co/t8imjH8Q5R","Fri Nov 04 01:13:41 +0000 2016","IG: @SOUTH_MEMPHIS_MEEKS","[object Object]","Atlanta, GA"
"tankstuntinn","JB u straight bro he the best in The league","Fri Nov 04 01:13:41 +0000 2016"," ATLVNTA ","null","Georgia, USA"
"JonesJoe_","Thank for for wifi in Thomson cause I have no signal","Fri Nov 04 01:13:42 +0000 2016","Waynesboro, GA","null","Georgia, USA"
"Fisherwood_1212",""Stand by your man" 2008 vs. 2016 
@carrieunderwood https://t.co/8gU22bzOHb","Fri Nov 04 01:13:42 +0000 2016","Left my heart in Nashville","null","North Carolina, USA"
"Garrett_m1","@SplashDj_ appreciate it 💯","Fri Nov 04 01:13:43 +0000 2016","ATL","null","Georgia, USA"
"indyweek",""It's not just about him, although there are some...special features." - Clinton on Trump","Fri Nov 04 01:13:44 +0000 2016","Raleigh Cary Durham ChapelHill","null","North Carolina, USA"
"thetaylortrap","@Eleanorrrrigbyy what is it","Fri Nov 04 01:13:44 +0000 2016","Fayetteville, NC","null","North Carolina, USA"
"Gottalovevi","I just love Tanisha I swear I do 🤘🏾👯💋","Fri Nov 04 01:13:45 +0000 2016","null","null","Georgia, USA"
"EarlHolcomb3","Our front yard https://t.co/lRRkN7IWak","Fri Nov 04 01:13:45 +0000 2016","null","null","Georgia, USA"
"memarf1","Sheesh, that's disturbing. At least the election can't really go into extra innings... but it can (Gore v Bush)! Oh… https://t.co/OLyL65IMqh","Fri Nov 04 01:13:46 +0000 2016","Atlanta, GA","null","Georgia, USA"
"GOOD_VIBES04","Yes https://t.co/YvGJMA1XsX","Fri Nov 04 01:13:46 +0000 2016","706/334✈️","null","Georgia, USA"
"madeinChynnna_","there went my mood.","Fri Nov 04 01:13:46 +0000 2016","null","null","Atlanta, GA"
"_taebendiddat","The Boy Jus Played Hot Potato With The Ball...Damn!","Fri Nov 04 01:13:46 +0000 2016","Fla.✈Ga.","null","Mableton, GA"
"woadietherapper","did i lose?","Fri Nov 04 01:13:47 +0000 2016","LA | ATL ","null","Georgia, USA"
"TravelNurseWork","This #job might be a great fit for you: PRN - Med Surg/Tele float ER - https://t.co/ZSB7tVFjeO #travelnurse… https://t.co/QD9aDR365e","Fri Nov 04 01:13:47 +0000 2016","Atlanta, GA","[object Object]","Stockbridge, GA"
"ZR1USA","Hilarious babe 'very busy' you nap 24-7 except for the brief time u make robo calls for #CrookedHillary https://t.co/EcpEXpM2wl","Fri Nov 04 01:13:49 +0000 2016","Atlanta","null","Georgia, USA"
"39wdsss","An engagement ring she can take to the club** https://t.co/PTpy6a39Fp","Fri Nov 04 01:13:50 +0000 2016","atl, ho.","null","Atlanta, GA"
"shaymari_","my boy ahsan !!! 💙💙💙 https://t.co/WQZQeSR66k","Fri Nov 04 01:13:50 +0000 2016","atlanna, jawja","null","Georgia, USA"
"DickAndTits","@rajaVega 😭😭😭💕","Fri Nov 04 01:13:51 +0000 2016","Atlanta","null","Georgia, USA"
"TytianaM","What school he play for? https://t.co/cbsa7ysTDm","Fri Nov 04 01:13:51 +0000 2016","null","null","Georgia, USA"
"PrototypeCeNa","Gross https://t.co/yF7jqbsa2Z","Fri Nov 04 01:13:52 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Stefano_Iemoto","The moon is red rn","Fri Nov 04 01:13:52 +0000 2016","Atlanta ✈ MD/NY ✈ Atlanta","null","Georgia, USA"
"iimakehersay","The second one fire af😭😍 https://t.co/rh4htqKd6n","Fri Nov 04 01:13:52 +0000 2016","19","null","Georgia, USA"
"TiffyPaynee","If I don't reply that doesn't mean keep texting me el oh el","Fri Nov 04 01:13:53 +0000 2016","null","null","Georgia, USA"
"FCB_Carlos94","#mayweather eating at cheesecake at Lenox","Fri Nov 04 01:13:53 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Ijustbchilln","Oo shit","Fri Nov 04 01:13:54 +0000 2016","Houston, TX","null","Atlanta, GA"
"Jays_onmy_feet","🖕🏾 y'all https://t.co/BKa0ycqCUE","Fri Nov 04 01:13:54 +0000 2016","null","null","North Carolina, USA"
"KashtheGoddess","Niggas losin' they say they deserve it niggas winnin you doing evil .... I don't get it can't win for nothing 🤔","Fri Nov 04 01:13:56 +0000 2016","Riverdale, GA","null","Georgia, USA"
"jmj4life7","United we all need to demand justice for all the sailors, service members that have gotten sentence  for lesser cri… https://t.co/u5yW9YWqjm","Fri Nov 04 01:13:56 +0000 2016","usa","null","Georgia, USA"
"hnoellet","I'm gonna be 24 in 13 days.. where tf has time gone 🙄","Fri Nov 04 01:13:58 +0000 2016","Atlanta, GA","null","Georgia, USA"
"PaulDouglasHale","#Election2016 #Facebook #Zuckerberg Host Blocked Media Zero Good Sam Emory Grady Refused HCL Poisonings… https://t.co/6gAEziH44X","Fri Nov 04 01:13:57 +0000 2016","Flovilla Georgia US 30216-2105","null","Georgia, USA"
"harmonysarrow","I'm tired of this constant nausea.","Fri Nov 04 01:13:58 +0000 2016","neverneverland","null","North Carolina, USA"
"SheLoveMySteezz","@itsianj he got too much heart to lose to kd","Fri Nov 04 01:13:59 +0000 2016","MD-Atlanta","null","Atlanta, GA"
"_almightyxion","*Snaps* https://t.co/inIHnU7eri","Fri Nov 04 01:14:00 +0000 2016","Lithonia, GA","null","Georgia, USA"
"SeveryTaylor","realist thing I swear https://t.co/38avOv8y2d","Fri Nov 04 01:14:00 +0000 2016","null","null","Georgia, USA"
"lifeasrod","These niggas not catching","Fri Nov 04 01:14:01 +0000 2016","GaState","null","Redan, GA"
"_yookp","Been listening to Tory lanez all day he really slept on","Fri Nov 04 01:14:01 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Shawn88Wayne","Black on black crime is very real and def should be discussed within the black community","Fri Nov 04 01:14:01 +0000 2016","Atlanta, GA","null","College Park, GA"
"Apdareal1","If I'm not otp with my girl I'm bored af cause she the only person I talk too","Fri Nov 04 01:14:01 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"MorbidMaddi","I'm so bored","Fri Nov 04 01:14:02 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"Jameia_Tatyonna","These bitches kinda messy needa tell these hoes to clean up","Fri Nov 04 01:14:03 +0000 2016","Kernersville, NC","null","Georgia, USA"
"1TakeDON","Prolly somewhere staring at a #basquiat 🏟👀 @ High Museum of Art, Atlanta https://t.co/VDnPBm5YdP","Fri Nov 04 01:14:04 +0000 2016","Everywhere","[object Object]","Atlanta, GA"
"jacksonpeck17","@BergerBrennen nah for women's badminton","Fri Nov 04 01:14:04 +0000 2016","Dacula, GA","null","Georgia, USA"
"alanaapplebees2","my mom can realize fake friends before I can lol","Fri Nov 04 01:14:05 +0000 2016","null","null","Georgia, USA"
"Tonyadm74821D","I was proud to see many fellow Americans with Trump signs proudly posted on my way to an appointment today!! TRUMP!!","Fri Nov 04 01:14:05 +0000 2016","Cobbtown, GA  ","null","Georgia, USA"
"tbailey7701","I want our leaders to stop unscreened #SyrianRefugees and potential terrorists from coming to America!
https://t.co/8qgRF0lyPf","Fri Nov 04 01:14:05 +0000 2016","null","null","Georgia, USA"
"lightning200083","RT RT RT
#TrumpPenceLandslide https://t.co/2cGZrX9VSm","Fri Nov 04 01:14:05 +0000 2016","Griffin,  GA","null","Georgia, USA"
"JediSportsRadio","Sounds like a GREAT idea to me. #WhoDatNation https://t.co/Gg09w9ZXwX","Fri Nov 04 01:14:06 +0000 2016","GA/LA","null","Georgia, USA"
"IAMJulieKendall","#missionescapeatlanta bring your friends or company employees. Get ready to connect with your friends and  colleagues like never before.","Fri Nov 04 01:14:06 +0000 2016","null","null","Atlanta, GA"
"pearlinblunts","Bk.. Dont start my nigga 😂","Fri Nov 04 01:14:06 +0000 2016","null","null","Georgia, USA"
"jmundy41","When grown men tell you to shutup in pick up. You're cool bro.","Fri Nov 04 01:14:06 +0000 2016","null","null","North Carolina, USA"
"Robert_W_GA","@maryannemercog @tamaraleighllc that audience is the collection of #DumbMasses","Fri Nov 04 01:14:07 +0000 2016","georgia","null","Georgia, USA"
"ParadigmPres","@CigarGent_CV66 @The_DonFonseca @RobustoBabe @CigarChairman @nhale1300 @PistolCliff @njcigargal15 @perietta_m Nice play there! 👊😎","Fri Nov 04 01:14:07 +0000 2016","Norcross, Gwinnett, Georgia","null","Georgia, USA"
"Nateynaten8n8","#PardonMeWhile I make a few suggestions for your new novel. https://t.co/94lmpCxzPI","Fri Nov 04 01:14:07 +0000 2016","Atlanta, GA","null","Georgia, USA"
"natalyyyyyy_","always on a cloud.","Fri Nov 04 01:14:08 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"pearls_overhoes","working tomorrow &amp; taking the SAT saturday  😩 oh yall pray for me 🙏🏽","Fri Nov 04 01:14:09 +0000 2016","wrens, ga","null","Georgia, USA"
"GOOD_VIBES04","January 6😝 https://t.co/6NPlCZ1LTP","Fri Nov 04 01:14:09 +0000 2016","706/334✈️","null","Georgia, USA"
"PrototypeCeNa","@_ChuckCanDoIt_ gotta stick to the code!","Fri Nov 04 01:14:09 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ErinCid","tf- heck yes to being friends, you're so cute!","Fri Nov 04 01:14:12 +0000 2016","ga","null","Georgia, USA"
"success1st_","JUST COST US 4 POINTS DUDE","Fri Nov 04 01:14:12 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"FlyingHostess","Take Three https://t.co/iknysBWouM","Fri Nov 04 01:14:12 +0000 2016","null","null","North Carolina, USA"
"toniwoniii","@icyty_ HOW so","Fri Nov 04 01:14:13 +0000 2016","null","null","Georgia, USA"
"DickAndTits","Who Want These? Size 8, They Too Small For Me😑 And Ion Feel Like Shipping Them Back.. Fresh Out The Box, NEVER Worn… https://t.co/LqiBUnTLFy","Fri Nov 04 01:14:13 +0000 2016","Atlanta","null","Georgia, USA"
"Carsonlayne13","@TKDesignz no longer love you cause someone put twitter first","Fri Nov 04 01:14:15 +0000 2016","Ringgold, GA","null","Georgia, USA"
"Jamake0602","Smh","Fri Nov 04 01:14:16 +0000 2016","Atlanta, GA","null","Forest Park, GA"
"ousmontana","@taughtbytay  next semester I think ima move to dat side n take all my classes there","Fri Nov 04 01:14:17 +0000 2016","null","null","Georgia, USA"
"shepardcdr","Doctor Strange is real good, you guys.","Fri Nov 04 01:14:18 +0000 2016","Georgia","null","Georgia, USA"
"LisbethCole","I feel like dopey and sleepy from the 7 dwarfs","Fri Nov 04 01:14:18 +0000 2016","null","null","Georgia, USA"
"Infomedia24hrs","#REVISTAS 🇦🇷  #GLAMOUR Noviembre 2016 PDF Directo https://t.co/sFbYBN3E1C #JuevesIntratable… https://t.co/uhdeoD7BMV","Fri Nov 04 01:14:18 +0000 2016","Buenos Aires - Argentina","null","Carolina del Norte, USA"
"carliaowens","DO NOT JUMP TO CONCLUSIONS, ASK ME FIRST!!!!!!","Fri Nov 04 01:14:19 +0000 2016","null","null","Georgia, USA"
"kendallbenton3","and this is when you know it was a bad idea to do this with garrison https://t.co/O8IbOWqdb7","Fri Nov 04 01:14:19 +0000 2016","McDonough, GA","null","Georgia, USA"
"TheGreatKingLou","Kyrie got the best handles in the league","Fri Nov 04 01:14:20 +0000 2016","null","null","Loganville, GA"
"JuBreeSy","If I don't gas up my confidence, who will? https://t.co/Pagna0yGnJ","Fri Nov 04 01:14:20 +0000 2016","Waiting For A Text Back","null","Georgia, USA"
"MarkZinno","Hooper needs to catch that ball. Jeez, @randymac81, teach these boys a lesson! #Falcons","Fri Nov 04 01:14:22 +0000 2016","Atlanta,GA","null","Smyrna, GA"
"alexis_bly","@GGRobinson can't wait to see my babe play on tv this weekend 💕💕💕","Fri Nov 04 01:14:23 +0000 2016","404","null","Georgia, USA"
"_trvllbeauty","I hate when I feell like I'm bothering someone.","Fri Nov 04 01:14:25 +0000 2016","Atl ","null","Snellville, GA"
"hnsmith14","@Sam_VanDyke7 https://t.co/S78md9PD6c","Fri Nov 04 01:14:25 +0000 2016","Lyons, GA","null","Georgia, USA"
"ParrishWalton","Dammit Atlanta. This should be 21-7.","Fri Nov 04 01:14:26 +0000 2016","Sharpsburg, GA","null","Atlanta GA"
"lifeasrod","Tired of field goals","Fri Nov 04 01:14:26 +0000 2016","GaState","null","Redan, GA"
"jazzy_jaayyy","I want a boy to love me like y'all love 2k lol https://t.co/z4MIGpcXNY","Fri Nov 04 01:14:26 +0000 2016","JA✈️GA","null","Georgia, USA"
"Brandel_Butler","Matt Ryan just throw the ball to Julio plz. My team needs this","Fri Nov 04 01:14:27 +0000 2016","The World That Never Was","null","Georgia, USA"
